"","mean_age","NRI","local","coords.LON","coords.LAT"
"2744",1e-05,4.95435849807286,"temperate",-87.716552734375,49.1235961880695
"2745",1e-05,4.64062411773599,"temperate",-86.716552734375,49.1235961880695
"2746",1e-05,4.64062411773599,"temperate",-85.716552734375,49.1235961880695
"2747",1e-05,4.64062411773599,"temperate",-84.716552734375,49.1235961880695
"2748",1e-05,4.64062411773599,"temperate",-83.716552734375,49.1235961880695
"2749",1e-05,3.87362176842174,"temperate",-82.716552734375,49.1235961880695
"2750",1e-05,3.87362176842174,"temperate",-81.716552734375,49.1235961880695
"2751",1e-05,3.87362176842174,"temperate",-80.716552734375,49.1235961880695
"2752",1e-05,3.87362176842174,"temperate",-79.716552734375,49.1235961880695
"2753",1e-05,3.87362176842174,"temperate",-78.716552734375,49.1235961880695
"2754",1e-05,3.87362176842174,"temperate",-77.716552734375,49.1235961880695
"2755",1e-05,4.57601954544119,"temperate",-76.716552734375,49.1235961880695
"2756",1e-05,4.57601954544119,"temperate",-75.716552734375,49.1235961880695
"2757",1e-05,3.87362176842174,"temperate",-74.716552734375,49.1235961880695
"2758",1e-05,3.87362176842174,"temperate",-73.716552734375,49.1235961880695
"2759",1e-05,3.87362176842174,"temperate",-72.716552734375,49.1235961880695
"2760",1e-05,3.87362176842174,"temperate",-71.716552734375,49.1235961880695
"2761",1e-05,3.87362176842174,"temperate",-70.716552734375,49.1235961880695
"2762",1e-05,3.56664873110468,"temperate",-69.716552734375,49.1235961880695
"2763",1e-05,3.56664873110468,"temperate",-68.7780281146881,49.2552247909661
"2764",1e-05,3.56664873110468,"temperate",-67.7706277780637,49.4594303341657
"2765",1e-05,3.87362176842174,"temperate",-66.6629419830276,48.8593324007931
"2766",1e-05,3.87362176842174,"temperate",-65.7073410490053,48.9314790008047
"2767",1e-05,3.87362176842174,"temperate",-64.7902520852512,48.8866086244988
"2768",1e-05,3.19298013308244,"temperate",-62.7121873657127,49.3736458862896
"2769",1e-05,4.04000856280657,"temperate",-57.68671783686,49.1052371949847
"2770",1e-05,4.04000856280657,"temperate",-56.7164366594744,49.1231081424901
"2771",1e-05,4.04000856280657,"temperate",-55.7367170817363,49.0708247713746
"2772",1e-05,4.04000856280657,"temperate",-54.6918639510522,48.995603657201
"2773",1e-05,4.04000856280657,"temperate",-53.9381717137034,49.0691464493911
"2774",0.620959166666666,4.73609171931152,"temperate",-124.427865658515,48.0489835902323
"2775",0.620959166666666,6.48743523090928,"temperate",-123.729094983603,47.8979851548071
"2776",0.532252142857143,5.92472385354051,"temperate",-122.980376082481,47.9041185060773
"2777",0.3725795,6.23555451309533,"temperate",-121.716552734375,48.1235961877807
"2778",0.217853090909091,6.90758713876586,"temperate",-120.716552734375,48.1235961877807
"2779",0.1996995,7.35610943912833,"temperate",-119.716552734375,48.1235961877807
"2780",0.217853090909091,6.97207475307849,"temperate",-118.716552734375,48.1235961877807
"2781",0.2396374,6.44229613908345,"temperate",-117.716552734375,48.1235961877807
"2782",0.338709545454545,6.77808537293019,"temperate",-116.716552734375,48.1235961877807
"2783",0.3725795,6.5638025192281,"temperate",-115.716552734375,48.1235961877807
"2784",0.2396374,6.28115169565289,"temperate",-114.716552734375,48.1235961877807
"2785",0.2396374,6.28115169565289,"temperate",-113.716552734375,48.1235961877807
"2786",0.2396374,6.28115169565289,"temperate",-112.716552734375,48.1235961877807
"2787",0.266262666666666,5.8889450761502,"temperate",-111.716552734375,48.1235961877807
"2788",0.266262666666666,5.8889450761502,"temperate",-110.716552734375,48.1235961877807
"2789",0.29954425,5.12983498420149,"temperate",-109.716552734375,48.1235961877807
"2790",0.342334857142857,4.39651421461369,"temperate",-108.716552734375,48.1235961877807
"2791",0.342334857142857,4.39651421461369,"temperate",-107.716552734375,48.1235961877807
"2792",0.342334857142857,4.39651421461369,"temperate",-106.716552734375,48.1235961877807
"2793",0.399389,3.96540995880312,"temperate",-105.716552734375,48.1235961877807
"2794",0.399389,3.96540995880312,"temperate",-104.716552734375,48.1235961877807
"2795",0.399389,3.96540995880312,"temperate",-103.716552734375,48.1235961877807
"2796",0.266262666666666,5.86189438444778,"temperate",-102.716552734375,48.1235961877807
"2797",0.2396374,5.54366938783116,"temperate",-101.716552734375,48.1235961877807
"2798",0.2396374,6.35229407798489,"temperate",-100.716552734375,48.1235961877807
"2799",0.217853090909091,6.00822139889553,"temperate",-99.716552734375,48.1235961877807
"2800",0.217853090909091,6.00822139889553,"temperate",-98.716552734375,48.1235961877807
"2801",0.2396374,5.4242971960488,"temperate",-97.716552734375,48.1235961877807
"2802",0.266262666666666,4.58337236696285,"temperate",-96.716552734375,48.1235961877807
"2803",1e-05,4.78814305568834,"temperate",-95.716552734375,48.1235961877807
"2804",1e-05,4.78814305568834,"temperate",-94.716552734375,48.1235961877807
"2805",1e-05,4.78814305568834,"temperate",-93.716552734375,48.1235961877807
"2806",1e-05,4.95435849807286,"temperate",-92.716552734375,48.1235961877807
"2807",1e-05,4.95435849807286,"temperate",-91.716552734375,48.1235961877807
"2808",1e-05,4.95435849807286,"temperate",-90.716552734375,48.1235961877807
"2809",1e-05,4.95435849807286,"temperate",-89.716552734375,48.1235961877807
"2810",1e-05,4.95435849807286,"temperate",-88.716552734375,48.1235961877807
"2811",1e-05,4.95435849807286,"temperate",-87.716552734375,48.1235961877807
"2812",1e-05,4.64062411773599,"temperate",-86.716552734375,48.1235961877807
"2813",1e-05,4.95435849807286,"temperate",-85.716552734375,48.1235961877807
"2814",1e-05,4.95435849807286,"temperate",-84.716552734375,48.1235961877807
"2815",1e-05,4.19061951028245,"temperate",-83.716552734375,48.1235961877807
"2816",1e-05,4.19061951028245,"temperate",-82.716552734375,48.1235961877807
"2817",1e-05,4.19061951028245,"temperate",-81.716552734375,48.1235961877807
"2818",1e-05,3.56664873110468,"temperate",-80.716552734375,48.1235961877807
"2819",1e-05,3.56664873110468,"temperate",-79.716552734375,48.1235961877807
"2820",1e-05,3.56664873110468,"temperate",-78.716552734375,48.1235961877807
"2821",1e-05,3.56664873110468,"temperate",-77.716552734375,48.1235961877807
"2822",1e-05,3.87362176842174,"temperate",-76.716552734375,48.1235961877807
"2823",1e-05,3.87362176842174,"temperate",-75.716552734375,48.1235961877807
"2824",1e-05,3.87362176842174,"temperate",-74.716552734375,48.1235961877807
"2825",1e-05,3.87362176842174,"temperate",-73.716552734375,48.1235961877807
"2826",1e-05,3.87362176842174,"temperate",-72.716552734375,48.1235961877807
"2827",1e-05,3.87362176842174,"temperate",-71.716552734375,48.1235961877807
"2828",1e-05,3.56664873110468,"temperate",-70.7170497673479,48.1164670128454
"2829",1e-05,4.19061951028245,"temperate",-69.7609626272081,48.432147291837
"2830",1e-05,4.19061951028245,"temperate",-68.6623086434671,48.0185036246329
"2831",1e-05,4.95435849807286,"temperate",-67.716552734375,48.1235961877807
"2832",1e-05,4.95435849807286,"temperate",-66.7243123469569,48.1256854844722
"2833",1e-05,4.95435849807286,"temperate",-65.6870830726553,48.3527568689993
"2834",1e-05,4.95435849807286,"temperate",-64.8392277417222,48.4160852439626
"2835",1e-05,4.57601954544119,"temperate",-58.6551726767029,48.0511733431252
"2836",1e-05,4.57601954544119,"temperate",-57.7100012709084,48.1334779505015
"2837",1e-05,4.04000856280657,"temperate",-56.716552734375,48.1235961877807
"2838",1e-05,3.16314705076545,"temperate",-55.7102264419838,48.1511362927047
"2839",1e-05,4.04000856280657,"temperate",-54.7180263080806,48.130768335935
"2840",1e-05,4.04000856280657,"temperate",-53.841612000549,48.2369357688755
"2841",0.620959166666666,4.73609171931152,"temperate",-123.67097814521,47.15586260701
"2842",0.620959166666666,4.99497501450573,"temperate",-122.724378376047,47.0843174620019
"2843",0.413976111111111,5.74519648825013,"temperate",-121.716552734375,47.1235961874676
"2844",0.217853090909091,5.78472657280732,"temperate",-120.716552734375,47.1235961874676
"2845",0.2396374,5.29029094863562,"temperate",-119.716552734375,47.1235961874677
"2846",0.266262666666666,5.14277895683737,"temperate",-118.716552734375,47.1235961874676
"2847",0.266262666666666,5.94890362330289,"temperate",-117.716552734375,47.1235961874676
"2848",0.2396374,6.44229613908345,"temperate",-116.716552734375,47.1235961874676
"2849",0.413976111111111,5.95329891141592,"temperate",-115.716552734375,47.1235961874677
"2850",0.2396374,6.28115169565289,"temperate",-114.716552734375,47.1235961874677
"2851",0.2396374,6.28115169565289,"temperate",-113.716552734375,47.1235961874677
"2852",0.2396374,6.28115169565289,"temperate",-112.716552734375,47.1235961874676
"2853",0.2396374,6.28115169565289,"temperate",-111.716552734375,47.1235961874676
"2854",0.266262666666666,5.8889450761502,"temperate",-110.716552734375,47.1235961874676
"2855",0.2396374,5.5566897047695,"temperate",-109.716552734375,47.1235961874676
"2856",0.342334857142857,4.39651421461369,"temperate",-108.716552734375,47.1235961874676
"2857",0.342334857142857,4.39651421461369,"temperate",-107.716552734375,47.1235961874676
"2858",0.342334857142857,4.39651421461369,"temperate",-106.716552734375,47.1235961874677
"2859",0.342334857142857,4.39651421461369,"temperate",-105.716552734375,47.1235961874676
"2860",0.399389,3.96540995880312,"temperate",-104.716552734375,47.1235961874676
"2861",0.399389,3.96540995880312,"temperate",-103.716552734375,47.1235961874676
"2862",0.342334857142857,4.62065660637488,"temperate",-102.716552734375,47.1235961874677
"2863",0.29954425,5.12401482268112,"temperate",-101.716552734375,47.1235961874677
"2864",0.217853090909091,6.17849456200883,"temperate",-100.716552734375,47.1235961874676
"2865",1e-05,5.67291899210675,"temperate",-99.716552734375,47.1235961874676
"2866",1e-05,5.01026335110426,"temperate",-98.716552734375,47.1235961874676
"2867",1e-05,5.01026335110426,"temperate",-97.7165527343749,47.1235961874677
"2868",1e-05,5.01026335110426,"temperate",-96.716552734375,47.1235961874676
"2869",1e-05,5.01026335110426,"temperate",-95.716552734375,47.1235961874676
"2870",1e-05,4.78814305568834,"temperate",-94.716552734375,47.1235961874676
"2871",1e-05,4.78814305568834,"temperate",-93.716552734375,47.1235961874677
"2872",1e-05,4.95435849807286,"temperate",-92.716552734375,47.1235961874677
"2873",1e-05,4.95435849807286,"temperate",-91.716552734375,47.1235961874676
"2874",1e-05,4.95435849807286,"temperate",-90.7165527343749,47.1235961874677
"2875",1e-05,4.95435849807286,"temperate",-89.716552734375,47.1235961874676
"2876",1e-05,4.46592490256047,"temperate",-88.716552734375,47.1235961874676
"2877",1e-05,4.95435849807286,"temperate",-87.716552734375,47.1235961874676
"2878",1e-05,4.95435849807286,"temperate",-86.716552734375,47.1235961874676
"2879",1e-05,4.95435849807286,"temperate",-85.716552734375,47.1235961874676
"2880",1e-05,4.95435849807286,"temperate",-84.716552734375,47.1235961874676
"2881",1e-05,4.95435849807286,"temperate",-83.716552734375,47.1235961874677
"2882",1e-05,4.9476851117843,"temperate",-82.716552734375,47.1235961874676
"2883",1e-05,4.19061951028245,"temperate",-81.716552734375,47.1235961874676
"2884",1e-05,4.19061951028245,"temperate",-80.716552734375,47.1235961874677
"2885",1e-05,4.19061951028245,"temperate",-79.716552734375,47.1235961874677
"2886",1e-05,4.19061951028245,"temperate",-78.716552734375,47.1235961874677
"2887",1e-05,3.56664873110468,"temperate",-77.716552734375,47.1235961874676
"2888",1e-05,3.56664873110468,"temperate",-76.7165527343749,47.1235961874676
"2889",1e-05,3.74855291327511,"temperate",-75.716552734375,47.1235961874676
"2890",1e-05,4.61435303267571,"temperate",-74.716552734375,47.1235961874677
"2891",1e-05,4.61435303267571,"temperate",-73.716552734375,47.1235961874676
"2892",1e-05,4.61435303267571,"temperate",-72.716552734375,47.1235961874677
"2893",1e-05,5.32683153601641,"temperate",-71.7168658787636,47.1242055913829
"2894",1e-05,5.32683153601641,"temperate",-70.8503875747904,47.3505893743293
"2895",1e-05,6.0162429014397,"temperate",-69.6857586692603,47.0927860858626
"2896",1e-05,4.95435849807286,"temperate",-68.716552734375,47.1235961874676
"2897",1e-05,4.95435849807286,"temperate",-67.716552734375,47.1235961874677
"2898",1e-05,4.95435849807286,"temperate",-66.716552734375,47.1235961874677
"2899",1e-05,4.95435849807286,"temperate",-65.7187819088053,47.1239679009059
"2900",1e-05,4.95435849807286,"temperate",-65.013474755716,46.8432981424626
"2901",1e-05,4.04000856280657,"temperate",-53.6001969892835,47.1539085956798
"2902",1e-05,4.04000856280657,"temperate",-52.9891854072023,47.1761771497246
"2903",0.620959166666666,4.73609171931152,"temperate",-123.573867319991,45.910432500508
"2904",0.532252142857143,5.53068319236926,"temperate",-122.713692211915,46.1234823309715
"2905",0.413976111111111,6.59242212363701,"temperate",-121.716552734375,46.1235961871302
"2906",0.338709545454545,5.78472657280732,"temperate",-120.716552734375,46.1235961871302
"2907",0.2396374,5.59367634394852,"temperate",-119.716552734375,46.1235961871302
"2908",0.2396374,5.67024458532766,"temperate",-118.716552734375,46.1235961871302
"2909",0.266262666666666,5.94890362330289,"temperate",-117.716552734375,46.1235961871302
"2910",0.266262666666666,5.94890362330289,"temperate",-116.716552734375,46.1235961871302
"2911",0.266262666666666,5.94890362330289,"temperate",-115.716552734375,46.1235961871302
"2912",0.266262666666666,5.95329891141592,"temperate",-114.716552734375,46.1235961871302
"2913",0.2396374,6.28115169565289,"temperate",-113.716552734375,46.1235961871302
"2914",0.2396374,6.28115169565289,"temperate",-112.716552734375,46.1235961871302
"2915",0.2396374,6.28115169565289,"temperate",-111.716552734375,46.1235961871302
"2916",0.2396374,6.28115169565289,"temperate",-110.716552734375,46.1235961871302
"2917",0.266262666666666,5.8889450761502,"temperate",-109.716552734375,46.1235961871302
"2918",0.266262666666666,5.8889450761502,"temperate",-108.716552734375,46.1235961871302
"2919",0.29954425,5.12983498420149,"temperate",-107.716552734375,46.1235961871302
"2920",0.342334857142857,4.39651421461369,"temperate",-106.716552734375,46.1235961871302
"2921",0.29954425,4.68883270708628,"temperate",-105.716552734375,46.1235961871302
"2922",0.29954425,4.84973463782292,"temperate",-104.716552734375,46.1235961871302
"2923",0.342334857142857,4.62065660637488,"temperate",-103.716552734375,46.1235961871302
"2924",0.342334857142857,4.62065660637488,"temperate",-102.716552734375,46.1235961871302
"2925",1e-05,4.01279512417389,"temperate",-101.716552734375,46.1235961871302
"2926",1e-05,4.87872195477193,"temperate",-100.716552734375,46.1235961871302
"2927",1e-05,5.38481550005508,"temperate",-99.716552734375,46.1235961871302
"2928",1e-05,5.91819912926508,"temperate",-98.716552734375,46.1235961871302
"2929",1e-05,5.01026335110426,"temperate",-97.716552734375,46.1235961871302
"2930",1e-05,5.01026335110426,"temperate",-96.716552734375,46.1235961871302
"2931",1e-05,5.01026335110426,"temperate",-95.716552734375,46.1235961871302
"2932",1e-05,5.10512026781545,"temperate",-94.7165527343749,46.1235961871302
"2933",1e-05,5.60657875704102,"temperate",-93.7165527343749,46.1235961871302
"2934",1e-05,4.95435849807286,"temperate",-92.716552734375,46.1235961871302
"2935",1e-05,4.95435849807286,"temperate",-91.716552734375,46.1235961871302
"2936",1e-05,4.95435849807286,"temperate",-90.7165527343749,46.1235961871302
"2937",1e-05,4.95435849807286,"temperate",-89.716552734375,46.1235961871302
"2938",1e-05,4.95435849807286,"temperate",-88.716552734375,46.1235961871302
"2939",1e-05,4.95435849807286,"temperate",-87.716552734375,46.1235961871302
"2940",1e-05,4.95435849807286,"temperate",-86.716552734375,46.1235961871302
"2941",1e-05,4.95435849807286,"temperate",-85.716552734375,46.1235961871302
"2942",1e-05,4.95435849807286,"temperate",-84.716552734375,46.1235961871302
"2943",1e-05,4.95435849807286,"temperate",-83.716552734375,46.1235961871302
"2944",1e-05,4.95435849807286,"temperate",-82.716552734375,46.1235961871302
"2945",1e-05,4.95435849807286,"temperate",-81.716552734375,46.1235961871302
"2946",1e-05,4.95435849807286,"temperate",-80.716552734375,46.1235961871302
"2947",1e-05,4.95435849807286,"temperate",-79.716552734375,46.1235961871302
"2948",1e-05,4.95435849807286,"temperate",-78.716552734375,46.1235961871302
"2949",1e-05,6.0162429014397,"temperate",-77.716552734375,46.1235961871302
"2950",1e-05,6.0162429014397,"temperate",-76.716552734375,46.1235961871302
"2951",1e-05,6.0162429014397,"temperate",-75.716552734375,46.1235961871302
"2952",1e-05,6.0162429014397,"temperate",-74.716552734375,46.1235961871302
"2953",1e-05,5.30975126598738,"temperate",-73.716552734375,46.1235961871302
"2954",1e-05,6.0162429014397,"temperate",-72.716552734375,46.1235961871302
"2955",1e-05,6.0162429014397,"temperate",-71.716552734375,46.1235961871302
"2956",1e-05,6.0162429014397,"temperate",-70.716552734375,46.1235961871302
"2957",1e-05,6.0162429014397,"temperate",-69.716552734375,46.1235961871302
"2958",1e-05,6.0162429014397,"temperate",-68.716552734375,46.1235961871302
"2959",1e-05,4.95435849807286,"temperate",-67.716552734375,46.1235961871302
"2960",1e-05,4.95435849807286,"temperate",-66.716552734375,46.1235961871302
"2961",1e-05,6.0162429014397,"temperate",-65.716552734375,46.1235961871302
"2962",1e-05,6.0162429014397,"temperate",-64.7920262672793,46.0888521630394
"2963",1e-05,6.0162429014397,"temperate",-63.8459969311019,45.8303329623536
"2964",1e-05,6.0162429014397,"temperate",-62.7184011018523,46.2560062791004
"2965",1e-05,5.55527696552593,"temperate",-60.7307633112279,46.1089621329798
"2966",0.532252142857143,4.21782814195281,"temperate",-123.599576016405,45.1073074413692
"2967",0.532252142857143,5.53068319236926,"temperate",-122.716552734375,45.1235961867685
"2968",0.413976111111111,6.59242212363701,"temperate",-121.716552734375,45.1235961867685
"2969",0.217853090909091,6.52474157429111,"temperate",-120.716552734375,45.1235961867685
"2970",0.2396374,5.59367634394852,"temperate",-119.716552734375,45.1235961867685
"2971",0.1996995,6.50172528469431,"temperate",-118.716552734375,45.1235961867685
"2972",0.217853090909091,6.88584043098434,"temperate",-117.716552734375,45.1235961867685
"2973",0.266262666666666,5.94890362330289,"temperate",-116.716552734375,45.1235961867685
"2974",0.413976111111111,5.94890362330289,"temperate",-115.716552734375,45.1235961867685
"2975",0.413976111111111,5.94890362330289,"temperate",-114.716552734375,45.1235961867685
"2976",0.266262666666666,5.95329891141592,"temperate",-113.716552734375,45.1235961867685
"2977",0.2396374,6.28115169565289,"temperate",-112.716552734375,45.1235961867685
"2978",0.2396374,6.28115169565289,"temperate",-111.716552734375,45.1235961867685
"2979",0.2396374,6.28115169565289,"temperate",-110.716552734375,45.1235961867685
"2980",0.2396374,6.28115169565289,"temperate",-109.716552734375,45.1235961867685
"2981",0.266262666666666,5.8889450761502,"temperate",-108.716552734375,45.1235961867685
"2982",0.266262666666666,5.8889450761502,"temperate",-107.716552734375,45.1235961867685
"2983",0.29954425,5.12983498420149,"temperate",-106.716552734375,45.1235961867685
"2984",0.342334857142857,4.39651421461369,"temperate",-105.716552734375,45.1235961867685
"2985",0.266262666666666,5.27409951446136,"temperate",-104.716552734375,45.1235961867685
"2986",0.29954425,5.09036284975685,"temperate",-103.716552734375,45.1235961867685
"2987",1e-05,4.71374402105076,"temperate",-102.716552734375,45.1235961867685
"2988",1e-05,4.01279512417389,"temperate",-101.716552734375,45.1235961867685
"2989",1e-05,4.01279512417389,"temperate",-100.716552734375,45.1235961867685
"2990",1e-05,6.3722030258861,"temperate",-99.716552734375,45.1235961867685
"2991",1e-05,6.46475534716268,"temperate",-98.716552734375,45.1235961867685
"2992",1e-05,5.83260603256283,"temperate",-97.716552734375,45.1235961867685
"2993",1e-05,5.01026335110426,"temperate",-96.716552734375,45.1235961867685
"2994",1e-05,5.01026335110426,"temperate",-95.716552734375,45.1235961867685
"2995",1e-05,5.10512026781545,"temperate",-94.7165527343749,45.1235961867685
"2996",1e-05,5.088431054337,"temperate",-93.7165527343749,45.1235961867685
"2997",1e-05,5.088431054337,"temperate",-92.716552734375,45.1235961867685
"2998",1e-05,5.088431054337,"temperate",-91.716552734375,45.1235961867685
"2999",1e-05,6.0162429014397,"temperate",-90.716552734375,45.1235961867685
"3000",1e-05,4.95435849807286,"temperate",-89.716552734375,45.1235961867685
"3001",1e-05,4.95435849807286,"temperate",-88.716552734375,45.1235961867685
"3002",1e-05,4.95435849807286,"temperate",-87.716552734375,45.1235961867685
"3003",1e-05,4.95435849807286,"temperate",-86.716552734375,45.1235961867685
"3004",1e-05,4.95435849807286,"temperate",-85.716552734375,45.1235961867685
"3005",1e-05,4.95435849807286,"temperate",-84.716552734375,45.1235961867685
"3006",1e-05,4.95435849807286,"temperate",-83.716552734375,45.1235961867685
"3007",1e-05,4.95435849807286,"temperate",-82.716552734375,45.1235961867685
"3008",1e-05,5.088431054337,"temperate",-81.716552734375,45.1235961867685
"3009",1e-05,6.0162429014397,"temperate",-80.716552734375,45.1235961867685
"3010",1e-05,6.0162429014397,"temperate",-79.716552734375,45.1235961867685
"3011",1e-05,6.0162429014397,"temperate",-78.716552734375,45.1235961867685
"3012",1e-05,6.0162429014397,"temperate",-77.716552734375,45.1235961867685
"3013",1e-05,6.0162429014397,"temperate",-76.716552734375,45.1235961867685
"3014",1e-05,6.0162429014397,"temperate",-75.716552734375,45.1235961867685
"3015",1e-05,6.0162429014397,"temperate",-74.716552734375,45.1235961867685
"3016",1e-05,6.56570145998313,"temperate",-73.716552734375,45.1235961867685
"3017",1e-05,6.56570145998313,"temperate",-72.716552734375,45.1235961867685
"3018",1e-05,6.56570145998313,"temperate",-71.716552734375,45.1235961867685
"3019",1e-05,6.0162429014397,"temperate",-70.716552734375,45.1235961867685
"3020",1e-05,5.90696630239502,"temperate",-69.716552734375,45.1235961867685
"3021",1e-05,6.0162429014397,"temperate",-68.716552734375,45.1235961867685
"3022",1e-05,6.0162429014397,"temperate",-67.7184213950234,45.1267990866993
"3023",1e-05,5.70706838077478,"temperate",-66.7585138659449,45.3176246071769
"3024",1e-05,6.0162429014397,"temperate",-65.7814909903435,45.4547061773436
"3025",1e-05,6.0162429014397,"temperate",-64.679107753381,44.891841820607
"3026",1e-05,6.0162429014397,"temperate",-63.691336297039,45.1082965127944
"3027",1e-05,5.70706838077478,"temperate",-62.744435029735,45.2083294198838
"3028",1e-05,6.70699733071017,"temperate",-61.7960537531017,45.3390712040634
"3029",0.465721875,4.81643035402925,"temperate",-123.665134184073,44.113307554069
"3030",0.413976111111111,5.22329517507861,"temperate",-122.716552734375,44.1235961863829
"3031",0.413976111111111,6.59242212363701,"temperate",-121.716552734375,44.1235961863829
"3032",0.338709545454545,6.52474157429111,"temperate",-120.716552734375,44.123596186383
"3033",0.3725795,5.59367634394852,"temperate",-119.716552734375,44.1235961863829
"3034",0.338709545454545,6.0967564358374,"temperate",-118.716552734375,44.1235961863829
"3035",0.338709545454545,6.0967564358374,"temperate",-117.716552734375,44.1235961863829
"3036",0.3725795,6.48751162630171,"temperate",-116.716552734375,44.1235961863829
"3037",0.413976111111111,5.94890362330289,"temperate",-115.716552734375,44.1235961863829
"3038",0.3725795,5.56027574887981,"temperate",-114.716552734375,44.1235961863829
"3039",0.3725795,5.67024458532766,"temperate",-113.716552734375,44.1235961863829
"3040",0.217853090909091,6.04051304631809,"temperate",-112.716552734375,44.1235961863829
"3041",0.338709545454545,6.04051304631809,"temperate",-111.716552734375,44.123596186383
"3042",0.338709545454545,6.04051304631809,"temperate",-110.716552734375,44.1235961863829
"3043",0.338709545454545,6.04051304631809,"temperate",-109.716552734375,44.1235961863829
"3044",0.3725795,6.28115169565289,"temperate",-108.716552734375,44.123596186383
"3045",0.3725795,6.28115169565289,"temperate",-107.716552734375,44.1235961863829
"3046",0.29954425,5.12983498420149,"temperate",-106.716552734375,44.123596186383
"3047",0.399389,3.96540995880312,"temperate",-105.716552734375,44.1235961863829
"3048",0.266262666666666,5.27409951446136,"temperate",-104.716552734375,44.1235961863829
"3049",0.2396374,6.01635855740489,"temperate",-103.716552734375,44.1235961863829
"3050",1e-05,4.71374402105076,"temperate",-102.716552734375,44.1235961863829
"3051",1e-05,4.48653600110229,"temperate",-101.716552734375,44.1235961863829
"3052",1e-05,4.10707226908729,"temperate",-100.716552734375,44.1235961863829
"3053",1e-05,6.15575538694726,"temperate",-99.716552734375,44.1235961863829
"3054",1e-05,6.28352494875238,"temperate",-98.716552734375,44.1235961863829
"3055",1e-05,5.83260603256283,"temperate",-97.716552734375,44.1235961863829
"3056",1e-05,5.83260603256283,"temperate",-96.716552734375,44.1235961863829
"3057",1e-05,5.83260603256283,"temperate",-95.716552734375,44.1235961863829
"3058",1e-05,5.01026335110426,"temperate",-94.716552734375,44.1235961863829
"3059",1e-05,5.98604182135375,"temperate",-93.716552734375,44.1235961863829
"3060",1e-05,5.98604182135375,"temperate",-92.7165527343751,44.1235961863829
"3061",1e-05,5.98604182135375,"temperate",-91.716552734375,44.123596186383
"3062",1e-05,5.98604182135375,"temperate",-90.716552734375,44.1235961863829
"3063",1e-05,5.85701743927289,"temperate",-89.716552734375,44.1235961863829
"3064",1e-05,5.98604182135375,"temperate",-88.716552734375,44.1235961863829
"3065",1e-05,5.98604182135375,"temperate",-87.716552734375,44.1235961863829
"3066",1e-05,4.84229013429446,"temperate",-86.7165527343749,44.1235961863829
"3067",1e-05,4.84229013429446,"temperate",-85.716552734375,44.1235961863829
"3068",1e-05,5.98604182135375,"temperate",-84.716552734375,44.1235961863829
"3069",1e-05,6.0162429014397,"temperate",-83.716552734375,44.1235961863829
"3070",1e-05,5.088431054337,"temperate",-82.716552734375,44.1235961863829
"3071",1e-05,6.0162429014397,"temperate",-81.716552734375,44.1235961863829
"3072",1e-05,6.0162429014397,"temperate",-80.716552734375,44.1235961863829
"3073",1e-05,6.0162429014397,"temperate",-79.716552734375,44.1235961863829
"3074",1e-05,6.0162429014397,"temperate",-78.716552734375,44.1235961863829
"3075",1e-05,6.0162429014397,"temperate",-77.716552734375,44.123596186383
"3076",1e-05,6.0162429014397,"temperate",-76.716552734375,44.123596186383
"3077",1e-05,6.0162429014397,"temperate",-75.716552734375,44.1235961863829
"3078",1e-05,6.0162429014397,"temperate",-74.716552734375,44.1235961863829
"3079",1e-05,6.44159313518591,"temperate",-73.716552734375,44.1235961863829
"3080",1e-05,6.23421676044612,"temperate",-72.716552734375,44.1235961863829
"3081",1e-05,6.56570145998313,"temperate",-71.716552734375,44.1235961863829
"3082",1e-05,5.36656243704052,"temperate",-70.7165905745865,44.1238378518455
"3083",1e-05,6.0162429014397,"temperate",-69.7394302365729,44.2551417503129
"3084",1e-05,6.0162429014397,"temperate",-68.8185230867578,44.4394392275566
"3085",1e-05,5.60553478070808,"temperate",-65.6560555460742,44.1323742372173
"3086",1e-05,6.0162429014397,"temperate",-64.8358775989161,44.2599816599705
"3087",0.338709545454545,5.670303985575,"temperate",-123.713203733252,43.1223371787636
"3088",0.413976111111111,5.22329517507861,"temperate",-122.716552734375,43.1235961859744
"3089",0.413976111111111,6.59242212363701,"temperate",-121.716552734375,43.1235961859744
"3090",0.310484583333333,6.11044842664746,"temperate",-120.716552734375,43.1235961859744
"3091",0.3725795,5.59367634394852,"temperate",-119.716552734375,43.1235961859744
"3092",0.3725795,5.59367634394852,"temperate",-118.716552734375,43.1235961859744
"3093",0.518074799999999,5.59367634394852,"temperate",-117.716552734375,43.1235961859744
"3094",0.470977999999999,6.08846847054711,"temperate",-116.716552734375,43.1235961859744
"3095",0.310484583333333,5.82893439529442,"temperate",-115.716552734375,43.1235961859744
"3096",0.3725795,5.67024458532766,"temperate",-114.716552734375,43.1235961859744
"3097",0.3725795,5.67024458532766,"temperate",-113.716552734375,43.1235961859744
"3098",0.518074799999999,5.67024458532766,"temperate",-112.716552734375,43.1235961859744
"3099",0.3725795,5.67024458532766,"temperate",-111.716552734375,43.1235961859744
"3100",0.3725795,5.67024458532766,"temperate",-110.716552734375,43.1235961859744
"3101",0.338709545454545,6.04051304631809,"temperate",-109.716552734375,43.1235961859744
"3102",0.310484583333333,6.50172528469431,"temperate",-108.716552734375,43.1235961859744
